mask_type,split_num,method,method_name,variable,rmse,mae,r2,missing_count
rolling_origin,3,linear_interpolation,Linear Interpolation,po4,0.0015253761586872386,0.0009496806736724665,-0.5911257736714257,180
rolling_origin,3,linear_interpolation,Linear Interpolation,so,0.31366943870877484,0.2646864455444011,0.41053262132828094,180
rolling_origin,3,linear_interpolation,Linear Interpolation,thetao,0.3316496621194224,0.25834141826195733,0.8732156534241594,180
rolling_origin,3,linear_interpolation,Linear Interpolation,uo,0.08304962767553015,0.06047335804880153,0.07383712307404866,180
rolling_origin,3,linear_interpolation,Linear Interpolation,vo,0.05094345936631701,0.03796946006612131,-0.02637907411412832,180
rolling_origin,3,linear_interpolation,Linear Interpolation,NDVI_daily,0.07259905324409914,0.04042859319245487,0.3051727206836641,180
rolling_origin,3,linear_interpolation,Linear Interpolation,NDVI_raw,0.09671624006747394,0.05182271328925865,-0.013575322209118612,180
rolling_origin,3,linear_interpolation,Linear Interpolation,precip_mm_day,11.26188625644021,9.161690385911882,-0.5510688744183994,180
rolling_origin,3,linear_interpolation,Linear Interpolation,wind_speed_ms,1.2163447384809367,0.9298384009875226,0.48192663224683874,180
rolling_origin,3,linear_interpolation,Linear Interpolation,wind_u_ms,2.322807706815914,1.6712430461782757,0.010546139235288132,180
rolling_origin,3,linear_interpolation,Linear Interpolation,wind_v_ms,2.278232920169838,1.6937739300574943,-0.46062020138963056,180
rolling_origin,3,climatological,Climatological Substitution,CHL,0.8152967663603313,0.5418752919583333,0.0039391788794624905,180
rolling_origin,3,climatological,Climatological Substitution,mlotst,1.981874436332165,1.8094933776805797,0.05077507247803992,180
rolling_origin,3,climatological,Climatological Substitution,no3,0.03569064940886902,0.022304935408472223,0.26633060958164,180
rolling_origin,3,climatological,Climatological Substitution,o2,1.3001443751694635,0.9675797916666682,0.4810333658728414,180
rolling_origin,3,climatological,Climatological Substitution,po4,0.027351809584671604,0.02020207903013333,-510.59080606542625,180
rolling_origin,3,climatological,Climatological Substitution,so,0.49193097718941176,0.41876693314407015,-0.4498521099788835,180
rolling_origin,3,climatological,Climatological Substitution,thetao,0.6176889338324854,0.5167231254279615,0.5602091798384781,180
rolling_origin,3,climatological,Climatological Substitution,uo,0.07945940282121434,0.062157726380974034,0.15218209662254345,180
rolling_origin,3,climatological,Climatological Substitution,vo,0.0494674687559057,0.04397250956390051,0.03223413493392535,180
rolling_origin,3,climatological,Climatological Substitution,NDVI_daily,0.06850796563834985,0.04923844666439901,0.38127581979836855,180
rolling_origin,3,climatological,Climatological Substitution,NDVI_raw,0.07324915334358505,0.04705177255951563,0.4186168543199187,180
rolling_origin,3,climatological,Climatological Substitution,precip_mm_day,7.802783209087083,5.129115318681394,0.2554259588091403,180
rolling_origin,3,climatological,Climatological Substitution,wind_speed_ms,1.3876128110556234,1.1210941503688296,0.32576001038977886,180
rolling_origin,3,climatological,Climatological Substitution,wind_u_ms,2.132328728543103,1.5762071127157118,0.16617032500370255,180
rolling_origin,3,climatological,Climatological Substitution,wind_v_ms,1.3562338487258656,1.0164802907344919,0.48238099296706816,180
rolling_origin,4,linear_interpolation,Linear Interpolation,CHL,0.8218439834357454,0.5789460962912087,-1.231569252755797,180
rolling_origin,4,linear_interpolation,Linear Interpolation,mlotst,2.436712650508611,1.455041740497208,0.5149276132732615,180
rolling_origin,4,linear_interpolation,Linear Interpolation,no3,0.001630977503758158,0.0009909716733638584,0.13081920274633718,180
rolling_origin,4,linear_interpolation,Linear Interpolation,o2,2.2885580887495376,1.997259764346766,0.028456374809536666,180
rolling_origin,4,linear_interpolation,Linear Interpolation,po4,0.025145929780005426,0.01958022362533578,-0.04879907418342899,180
rolling_origin,4,linear_interpolation,Linear Interpolation,so,0.14565068910071463,0.10993664213046862,0.7511821561472278,180
rolling_origin,4,linear_interpolation,Linear Interpolation,thetao,0.5564812486128901,0.47057755173357946,0.2543998686371042,180
rolling_origin,4,linear_interpolation,Linear Interpolation,uo,0.04599481781293916,0.03426872748001427,0.2177439599334262,180
rolling_origin,4,linear_interpolation,Linear Interpolation,vo,0.0399221166564122,0.03401362404206788,0.6998175330107329,180
rolling_origin,4,linear_interpolation,Linear Interpolation,NDVI_daily,0.007335301409621322,0.004512551427342347,0.9977967127713687,180
rolling_origin,4,linear_interpolation,Linear Interpolation,NDVI_raw,0.2183492626133389,0.2183492626133389,,180
rolling_origin,4,linear_interpolation,Linear Interpolation,precip_mm_day,8.123609067275629,7.016372541356547,-0.4508989237303611,180
rolling_origin,4,linear_interpolation,Linear Interpolation,wind_speed_ms,2.4837122168987533,2.0594387814980633,-0.9223854312322737,180
rolling_origin,4,linear_interpolation,Linear Interpolation,wind_u_ms,1.6602496983904789,1.2489167758253792,-0.237806807363661,180
rolling_origin,4,linear_interpolation,Linear Interpolation,wind_v_ms,2.5620607639026924,2.181169317949176,-1.7709037154889642,180
